CompanyId,Cik,CikInt,ParentCik,Ticker,ShortName,CompanyName,SapClientId,Duns,IsPublicOrPrivate,ParentDuns,GlobalDuns,Sic,Naics,IndustryId,SectorId,SubSectorId,OfficeId,RegionId,GeographyId,StateId,AuditFirmId,DesignationId,DeloitteProgramId,FortuneRank,RussellTier,IsSp500,RevenueTtm,MarketCap,TotalAssets,FilingDate,FiscalYearEnd,IsActive,CreatedDateTime,UpdatedDateTime,ETL_ROW_HASH
1065,911177,911177,NULL,CWST,CASELLA WASTE SYS,CASELLA WASTE SYS INC,NULL,179011218,1,NULL,NULL,4953,562920,1,23,64,107,1,12,51,21,1,NULL,NULL,2000,NULL,1085089000,4087807232,1449215000,00:00.0,1231,1,00:48.8,01:13.7,8BFB280C984E07B92EDC1CACB8F030D3C65E62A13BF4B1DD7DB7A40E84E0B85B
1066,1045450,1045450,NULL,EPR,EPR PROP,EPR PROPERTIES,NULL,42241369,1,NULL,NULL,6798,525930,3,19,59,153,2,5,27,6,1,NULL,NULL,1000,NULL,658031000,2830544128,1044565000,00:00.0,1231,1,40:52.3,01:13.7,2F70C0671E6D9575D2DEAB0A6192823AF30C721C3AD645B06CA85B9A90E6BF5E
1069,1043000,1043000,NULL,SNDA,SONIDA SENIOR LIVING,SONIDA SENIOR LIVING CORP (FKA CAPITAL SENIOR LIVING),NULL,623831539,1,NULL,NULL,8050,623311,4,7,32,145,2,5,47,21,1,NULL,NULL,NULL,NULL,238433000,84775056,661268000,00:00.0,1231,1,37:18.9,01:07.0,9D8DCB9EAE1A197765A897D4BE30E4B6832A86334F4801E8CCF51719DC6712C5
1081,1025953,1025953,NULL,NOVC,NOVATION COMPANIES,NOVATION COMPANIES INC,NULL,967768078,1,NULL,NULL,6531,525930,3,19,57,153,2,5,27,39,1,NULL,NULL,NULL,NULL,44609000,4887882,9612000,00:00.0,1231,1,54:16.3,01:07.3,E82C13DD60F8DC3AB69035EE80044694E786A1A9A6C05654FCDFE711590518AD
1085,1031203,1031203,NULL,GPI,GROUP 1 AUTOMOTIVE,GROUP 1 AUTOMOTIVE INC,NULL,839672748,1,NULL,NULL,5500,441110,1,2,7,154,2,9,47,5,1,7,273,2000,NULL,16222100000,2608933120,6717600000,00:00.0,1231,1,10:17.0,01:06.4,40B0629596AEABC5E8EA00F50719B8CAAAF98F5BECD2DF8B544E085F4636974D
1090,1042187,1042187,NULL,CTIB,YUNHONG CTI,YUNHONG CTI LTD (FKA CIT INDUSTRIES CORP),NULL,30895387,1,NULL,NULL,3060,326199,2,26,11,136,2,3,17,39,1,NULL,NULL,NULL,NULL,18048000,17530104,15282000,00:00.0,1231,1,51:01.1,01:06.8,CD2FA3B4879FB51EC5FE9DB6A728871BFAAC8BF5422012008E08699AE3CB648F
1110,1037646,1037646,NULL,MTD,METTLER TOLEDO INTL,METTLER-TOLEDO INTL INC,NULL,90696071,1,NULL,NULL,3826,333997,2,25,33,165,2,4,38,7,1,NULL,724,1000,1,3919709000,32708028416,3492395000,00:00.0,1231,1,40:52.3,01:05.6,375E49E96314400D3AF284AEA0AABBF936DD5E1B72D5BBD1DB2F38B38B2329A5
1115,944696,944696,NULL,CPFH,CAPITAL FIN HLDG,CAPITAL FINANCIAL HOLDINGS INC,NULL,933360398,1,NULL,NULL,6211,523120,3,3,9,138,2,11,31,9,1,NULL,NULL,NULL,NULL,14524858,1085875,4780595,00:00.0,1231,1,33:33.5,01:13.7,BC5FA2767F9FB61637728C7C0A32C9752DEC5F3DAA969A0853ABE77711B8657A
1143,1043509,1043509,NULL,SAH,SONIC AUTOMOTIVE,SONIC AUTOMOTIVE INC,NULL,97364715,1,NULL,NULL,5500,441110,1,2,7,120,1,2,30,17,1,NULL,300,2000,NULL,14001100000,1195508352,4978300000,00:00.0,1231,1,40:52.3,01:06.0,05FDED77FEB27676E7272EDFAC52CA3A4ADB09F8E91018132D49C9A889D3B90B
1162,1001115,1001115,NULL,GEOS,GEOSPACE TECH,GEOSPACE TECHNOLOGIES CORP,NULL,39247630,1,NULL,NULL,3829,334515,2,25,33,154,2,9,47,21,1,NULL,NULL,NULL,NULL,102371000,53387088,138433000,00:00.0,930,1,12:15.8,01:32.3,D189473C1BA9531B5F5F45FDD10527D013B21D65808456BDEFAF94E7250018F5
1173,1015155,1015155,NULL,CTHR,CHARLES & COLVARD,CHARLES & COLVARD LTD,NULL,6619480,1,NULL,NULL,3910,423940,2,26,11,119,1,2,30,11,1,NULL,NULL,NULL,NULL,36795782,24421620,66930014,00:00.0,630,1,43:19.0,01:06.7,D00FE817687943E4142F1AB32682474EAECAAF56FCA3FEDEF2CDFA67E380A7B5
1182,720154,720154,NULL,NOTV,INOTIV,INOTIV INC (FKA BIOANALYTICAL SYSTEMS INC),NULL,40294803,1,NULL,NULL,8731,334516,4,12,37,167,2,4,18,4,1,NULL,NULL,2000,NULL,586199000,125663168,871059000,00:00.0,930,1,42:14.8,01:13.7,3F68BC4717E991ED01A5ADCD8A6EB1300AE7F17D57A386EFFEA648705946F15C
1199,1004434,1004434,NULL,AMG,AFFILIATED MANAGERS,AFFILIATED MANAGERS GROUP INC,NULL,836195925,1,NULL,NULL,6282,523930,3,11,79,244,1,7,11,7,1,NULL,936,1000,NULL,2215200000,6046945792,8881000000,00:00.0,1231,1,40:52.3,01:07.4,FC52768EA551A65011859167F2C451E52860DAB85FFCC31C029874FB21CCC2A6
1213,883107,883107,NULL,NANX,NANOPHASE TECH,NANOPHASE TECHNOLOGIES CORP,NULL,623502044,1,NULL,NULL,2844,325199,2,26,11,136,2,3,17,21,1,NULL,NULL,NULL,NULL,37317000,56616988,33558000,00:00.0,1231,1,06:38.8,26:31.6,C5EA4C58304302BD7D6A4E2B3DA6B4C970A5B59DAA68F4ED6D9136E08D262795
1217,1808665,1808665,NULL,ASRT,ASSERTIO HLDG,ASSERTIO HOLDINGS INC,NULL,937562890,1,NULL,NULL,2834,325412,4,12,35,136,2,3,17,17,1,NULL,NULL,NULL,NULL,156234000,197037936,413913000,00:00.0,1231,1,09:57.2,01:15.1,D304BAAC1119AF5C1F73331B771C5A9152A7D59F60BA500A226CFA15DB24612D
1241,913341,913341,NULL,CFFI,C & F FIN,C&F FINANCIAL CORP,NULL,13310987,1,NULL,NULL,6022,522110,3,3,9,134,1,8,49,9,1,NULL,NULL,NULL,NULL,118774000,203300560,2332317000,00:00.0,1231,1,19:41.6,01:13.7,9B246BF9F7D9DF92DBFAB308D8ED505D73524750E99C04ED3DDA889DDAE5E64D
1263,1067701,1067701,NULL,URI,UNITED RENTALS,UNITED RENTALS INC,NULL,176333961,1,NULL,NULL,7359,532490,1,23,64,104,1,16,8,4,1,NULL,363,1000,1,11642000000,24688373760,24183000000,00:00.0,1231,1,40:52.3,02:18.9,6B96169EFA1E0B880ACDB89E721A60021E51562A3ABC4F8B8A6464511C3045C3
1273,1046257,1046257,NULL,INGR,INGREDION,INGREDION INC,NULL,4811423,1,NULL,NULL,2040,311422,1,4,21,136,2,3,17,6,1,NULL,476,1000,NULL,7946000000,6436220928,7561000000,00:00.0,1231,1,40:52.3,01:04.9,3F2BBB9BD5C27DD4CDC6C4A9861CE7E33C9CA639313E7A4D8D7CC5B166F81D93
1289,1209028,1209028,NULL,AIC,ARLINGTON ASSET INVESTMENT,ARLINGTON ASSET INVESTMENT CORP,NULL,967299736,1,NULL,NULL,6798,525930,3,11,79,133,1,8,49,7,1,NULL,NULL,NULL,NULL,27945000,691935424,983598000,00:00.0,1231,1,31:09.4,01:07.6,85C854D2BA68162CF446745FD14F81D08526E5483745ECFFA502CC5714616A66
1303,833640,833640,NULL,POWI,POWER INTEGRATIONS,POWER INTEGRATIONS INC,NULL,188919468,1,NULL,NULL,3674,334413,9,21,25,187,3,14,6,5,1,4,NULL,2000,NULL,651138000,4115386112,840096000,00:00.0,1231,1,40:52.4,01:13.7,F83EE0704323AE5DF0FBBBD4B5073AD7754A6119BC375FDACFD638A016BCE709
1344,1013272,1013272,NULL,NWFL,NORWOOD FIN,NORWOOD FINANCIAL CORP,NULL,31971695,1,NULL,NULL,6022,522110,3,3,9,131,1,16,41,9,1,NULL,NULL,NULL,NULL,77429000,272090816,2047070000,00:00.0,1231,1,54:16.2,01:05.0,69D7F328200E6DEB897680CE7957869E61C8F25550BA7E2F285ADCB130583DB4
1351,1046050,1046050,NULL,TSBK,TIMBERLAND BANC,TIMBERLAND BANCORP INC,NULL,31275972,1,NULL,NULL,6036,522110,3,3,9,180,3,15,52,9,1,NULL,NULL,NULL,NULL,71973000,277526144,1835544000,00:00.0,930,1,19:38.6,01:05.4,FE2FAB060460B1DF8554BF40B5C3FAEC97359FD97C4CCDEF14616028FABFE3E7
1353,1483646,1483646,NULL,BEGI,BLACKSTAR ENTERPRISE,BLACKSTAR ENTERPRISE GROUP,NULL,175956606,1,NULL,NULL,6199,522110,8,13,27,146,2,9,7,9,1,NULL,NULL,NULL,NULL,0,211678,303770,00:00.0,1231,1,30:08.2,01:07.0,06D4C515D259F8776B2573F6A393AFC33487E8E5BB1B7A1DEB3ED3EDEF22D3C5
1360,879635,879635,NULL,MPB,MID PENN BANC,MID PENN BANCORP INC,NULL,789593985,1,NULL,NULL,6022,522110,3,3,9,197,2,6,41,21,1,NULL,NULL,2000,NULL,167190000,482679904,4497954000,00:00.0,1231,1,18:11.3,01:12.2,F5CA62A5621810612B89363C7B5D8B4EA9A65ECBD68319C7FFB3B3E98F3644E6
1368,1050825,1050825,NULL,SCS,STEELCASE,STEELCASE INC,NULL,6016547,1,NULL,NULL,2522,337214,1,4,50,210,2,6,25,5,1,7,909,2000,NULL,3232600000,720819968,2202800000,00:00.0,224,1,10:17.0,01:10.8,CA6473FFE66320EAC077C5F65AAA7B55B354D1279BF6AFB0A1436DB04E7547E0
1371,1045742,1045742,NULL,LIVE,LIVE VENTURES,LIVE VENTURES INC,NULL,117267641,1,NULL,NULL,5900,541511,9,21,66,176,3,10,36,9,1,NULL,NULL,NULL,NULL,280741000,86838736,279104000,00:00.0,930,1,11:18.7,01:05.6,587BF499F2BE60A185BB4E4DC85F9A3981F82C7D97E08395D3A226B8522BAA76
1380,1074902,1074902,NULL,LCNB,LCNB,LCNB CORP,NULL,168052913,1,NULL,NULL,6021,522110,3,3,9,164,2,4,38,25,1,NULL,NULL,NULL,NULL,75080000,202814256,1919121000,00:00.0,1231,1,19:40.2,01:05.0,5E5BF07202768320A02A2C78F95D900A00AEE175A1233F155A025282B06FBCFE
1387,1036848,1036848,NULL,MTMT,MEGA MATRIX,MEGA MATRIX CORP (FKA AEROCENTURY CORP),NULL,49389302,1,NULL,NULL,7359,532411,9,21,66,217,3,13,6,9,1,NULL,NULL,NULL,NULL,448600,51449408,12551800,00:00.0,1231,1,51:57.1,01:06.8,6CA2A9671FCA1386B3348790C36A1E011D26831ED6A3599D16C75FD9BD99EAB8
1397,1128361,1128361,NULL,HOPE,HOPE BANC,HOPE BANCORP INC,NULL,138568956,1,NULL,NULL,6021,522110,3,3,9,172,3,10,6,16,1,NULL,NULL,2000,NULL,620218000,1562821504,19164491000,00:00.0,1231,1,40:52.4,01:07.4,3FAF6DEC1779E6DD4219AE6F9541B39DFAAB1AB56118FA7E286E15F66B37ED20
1403,740971,740971,NULL,OPOF,OLD POINT FIN,OLD POINT FINANCIAL CORP,NULL,150198901,1,NULL,NULL,6021,522110,3,3,9,134,1,8,49,9,1,NULL,NULL,NULL,NULL,56237000,134661824,1355335000,00:00.0,1231,1,19:28.7,01:13.7,432BAEF6A774895E4F02823A0C16F868B43B11FDCA1D8B576866C996BD2E2CF2
1406,1046025,1046025,NULL,HFWA,HERITAGE FIN,HERITAGE FINANCIAL CORP/WA,NULL,824828966,1,NULL,NULL,6036,522110,3,3,9,180,3,15,52,16,1,NULL,NULL,2000,NULL,250402000,1092083200,6980100000,00:00.0,1231,1,40:52.4,01:06.8,6229C2A3886614D8688C2788439F752DDBCFC536525F0AEAA38ECBA04D185B3B
1417,1025378,1025378,NULL,WPC,W. P. CAREY,WP CAREY INC,NULL,29513202,1,NULL,NULL,6798,531120,3,19,59,101,1,16,37,7,1,NULL,NULL,1000,NULL,1479086000,16326408192,18102035000,00:00.0,1231,1,33:37.7,01:05.6,0FFFD8CE585766423009999B155E992F5AEED6F2EEB8B8F1070554F29D0B7683
1421,1047881,1047881,NULL,TALN,TALON INTL,TALON INTERNATIONAL INC,NULL,782273197,1,NULL,NULL,5130,424310,1,4,5,172,3,10,6,9,1,NULL,NULL,NULL,NULL,45475909,7387062,20537454,00:00.0,1231,1,50:43.4,56:48.7,8FD67CC6CE33955F90584F300226FE17F418EB2D9ACBFE2E2E54B93650E858C9
1427,1041024,1041024,NULL,RMTI,ROCKWELL MED,ROCKWELL MEDICAL INC,NULL,933721433,1,NULL,NULL,2834,334510,4,12,37,212,2,6,25,34,1,NULL,NULL,NULL,NULL,72810000,11749000,46635000,00:00.0,1231,1,47:07.5,01:07.0,E0698C771B332CC12CE919C47F4DC77A22978C582B41C375F0E958764F4102BE
1429,1048268,1048268,NULL,IESC,IES HLDG,IES HOLDINGS INC,NULL,839832631,1,NULL,NULL,1731,238210,2,25,14,154,2,9,47,4,1,NULL,NULL,2000,NULL,2261173000,718174016,896816000,00:00.0,930,1,40:52.4,01:06.7,DC589BFC64CB55309CEB240A609C16824D897B1F807D3DB1157FC036B4243122
1434,1014473,1014473,NULL,VRSN,VERISIGN,VERISIGN INC,NULL,883894040,1,NULL,NULL,7371,541511,9,21,66,133,1,8,49,6,1,NULL,NULL,1000,1,1424900000,21773660160,1733400000,00:00.0,1231,1,40:52.4,01:05.6,9E221074A6FE4E2E8A3F4A62EEF7A6F0B6175C5E78C2A534DCFE4F3779FF2663
1449,1046568,1046568,NULL,PRDO,PERDOCEO EDUCATION,PERDOCEO EDUCATION CORP,NULL,884736273,1,NULL,NULL,8200,611310,8,13,27,136,2,3,17,17,1,NULL,NULL,2000,NULL,695208000,950461952,953911000,00:00.0,1231,1,40:52.4,01:05.5,019D00C7CC7BE48B7A78709A06BBFB89D52FFD64A5B10CC4566B41B726772D37
1460,1050915,1050915,NULL,PWR,QUANTA SERVICES,QUANTA SERVICES INC,NULL,8004165,1,NULL,NULL,1731,238210,2,25,14,154,2,9,47,7,1,NULL,285,1000,1,17073903000,20391995392,13464337000,00:00.0,1231,1,40:52.4,01:13.7,F1078833C0B9388EB8DC13C01473426CB735EEC919514CA968710E827C4B15C7
1467,1024628,1024628,NULL,ZAAP,ZAP,ZAP,NULL,877218957,1,NULL,NULL,3751,336991,2,25,26,217,3,13,6,9,1,NULL,NULL,NULL,NULL,10775000,6057371,44314000,00:00.0,1231,1,30:20.8,56:48.7,E09EA74F70A7F2B86C2865C0FEF398C50327AEEF14B368F7E2DF2B59227623E4
1476,1049521,1049521,NULL,MRCY,MERCURY SYS,MERCURY SYSTEMS INC,NULL,106760549,1,NULL,NULL,3670,334418,9,21,25,107,1,12,22,6,1,NULL,NULL,1000,NULL,999971000,2479908608,2347952000,00:00.0,630,1,40:52.4,01:06.0,7198107527E14B6A60E2911C954B8A00E88344E80BC5482AF1A677F79437E863
1505,1914605,1914605,NULL,ECBK,ECB BANC,ECB BANCORP INC,NULL,62875379,1,NULL,NULL,6036,NULL,3,3,9,107,1,12,22,39,1,NULL,NULL,NULL,NULL,22095000,147262720,1064462000,00:00.0,1231,1,06:39.0,01:06.8,1CDDEB64DCF3735C8DA92127168D1DE92D6C273E308C535B25A0F430E12D83C5
1511,711669,711669,NULL,CBAN,COLONY BANK,COLONY BANKCORP INC,NULL,120933924,1,NULL,NULL,6022,522110,3,3,9,126,1,1,12,9,1,NULL,NULL,2000,NULL,112327000,225629968,2936570000,00:00.0,1231,1,14:27.0,01:13.7,D20C3209A474995505565A4D166A076BB01C215F798A63E464A018825C1A2124
1554,1050377,1050377,NULL,CNXN,PC CONNECTION,PC CONNECTION INC,NULL,166964986,1,NULL,NULL,5961,454111,1,20,82,107,1,12,33,5,1,4,855,2000,NULL,3124996000,1242650624,1099826000,00:00.0,1231,1,40:52.4,01:05.6,C9D14C7DB77CB1694B3B6EFEB5237FDAB25683D33572ABD2A89685EEEE8D10D0
1560,924717,924717,NULL,SRDX,SURMODICS,SURMODICS INC,NULL,98414659,1,NULL,NULL,3841,325413,4,12,35,138,2,11,26,5,1,4,NULL,2000,NULL,101881000,472867200,169755000,00:00.0,930,1,40:52.4,01:13.7,9F6A50979648A72DE32D212854915244E2F17BEC1FB910A4C876847D0483B6ED
1565,717806,717806,NULL,FUSB,FIRST US BANC,FIRST US BANCSHARES INC,NULL,144580024,1,NULL,NULL,6022,522110,3,3,9,127,1,1,1,9,1,NULL,NULL,NULL,NULL,37084000,50973504,994667000,00:00.0,1231,1,30:11.6,01:13.7,2DE923F0F0CCB7AA2867499A2E08FCD659FC3F03D2645ED0084975E8E63F2832
1572,81018,81018,72903,NULL,PUBLIC SERVICE CO OF COLORADO,PUBLIC SERVICE CO OF COLO (XCEL ENERGY INC),NULL,6915953,1,848381245,NULL,4931,221122,2,17,83,146,2,9,7,5,4,NULL,NULL,NULL,NULL,5708000000,NULL,23619000000,00:00.0,1231,1,58:14.9,01:05.5,92BD197646D075FE8F3E1C6C3C3DBFC24E2424DF978970DC0904C10F778BF0AE
1574,1047884,1047884,NULL,ANH,ANWORTH MORTGAGE ASSET,ANWORTH MORTGAGE ASSET CORP,NULL,16215282,1,NULL,NULL,6798,525930,3,19,59,172,3,10,6,21,1,NULL,NULL,NULL,NULL,-89511000,268928480,2384490000,00:00.0,1231,1,19:40.8,56:48.7,8572D5F418DE3C47D1A657015BAB0BC4AB5217B58C3F4CED079498C298D0CE72
1576,1049606,1049606,59255,CIX,COMPX INTL,COMPX INTERNATIONAL INC,NULL,807639901,1,NULL,NULL,3420,332991,2,25,33,145,2,5,47,7,1,NULL,NULL,2000,NULL,166562000,229036192,177387000,00:00.0,1231,1,40:52.4,01:05.6,11DA4047EF5ED23AA66C54D98A249D4C8B905F386B078F9EF9C71B173D935836
1597,1055726,1055726,NULL,INO,INOVIO PHARMA,INOVIO PHARMACEUTICALS INC,NULL,879167674,1,NULL,NULL,3841,541710,4,12,37,175,3,10,6,4,1,NULL,NULL,2000,NULL,10262268,381718560,348533302,00:00.0,1231,1,40:52.4,01:05.6,2D61554CE1FCA769892BC47742C3E46EAE77C3B1F029497595065BEB2CE1C98F
1599,100122,100122,1666175,NULL,TUCSON ELECTRIC POWER,TUCSON ELECTRIC POWER CO (UNS ENERGY CORP),NULL,6902704,1,3022014,NULL,4911,221122,2,17,58,178,3,10,4,5,4,NULL,NULL,NULL,NULL,1808082000,NULL,6689781000,00:00.0,1231,1,19:48.0,01:05.4,C293A944081A80E4A317EA7F7298760797A4815A014F98C279550B79A179569A
1622,1044777,1044777,NULL,OSPN,ONESPAN,ONESPAN INC,NULL,121267561,1,NULL,NULL,7373,334119,9,21,25,136,2,3,17,6,1,NULL,NULL,2000,NULL,219006000,443818912,335082000,00:00.0,1231,1,40:52.4,01:05.6,BC3998C49B4595CDFE3FE492E8EBD52CC3586BA6C9B8E9036134E365605A4163
1630,1056288,1056288,NULL,FHI,FEDERATED HERMES,FEDERATED HERMES INC (FKA FEDERATED INVESTORS INC),NULL,48198188,1,NULL,NULL,6282,523120,3,3,9,169,2,6,41,4,1,NULL,NULL,2000,0,1445814000,3252440832,2020479000,00:00.0,1231,1,40:52.4,01:06.8,C8A133974C54CA875B80802EBC4F182B6296950762B601FAC1E531CE93317E24
3139,1053507,1053507,NULL,AMT,AMER TOWER,AMERICAN TOWER CORP,NULL,969094858,1,NULL,NULL,6798,525930,3,19,59,107,1,12,22,5,1,13,375,1000,1,10711100000,1.00E+11,67194500000,00:00.0,1231,1,10:17.1,01:13.7,06433C456C0D90A241151710ECC917E7FC08A4CD3CBDEB454128B54F06D89A9B
3246,1130144,1130144,NULL,BSRR,SIERRA BANC,SIERRA BANCORP/CA,NULL,49444511,1,NULL,NULL,6022,522110,3,3,9,188,3,13,6,21,1,NULL,NULL,2000,NULL,129718000,321405824,3608590000,00:00.0,1231,1,40:52.4,01:10.5,F6087EB863A5CBDCCBBC934C3E316E06334E98E85A4240AE8CBB2552EA84116B
3261,1049782,1049782,NULL,BRKL,BROOKLINE BANC,BROOKLINE BANCORP INC,NULL,22001197,1,NULL,NULL,6035,522120,3,3,9,107,1,12,22,6,1,NULL,NULL,2000,NULL,319491000,1062840064,9185836000,00:00.0,1231,1,40:52.4,01:05.5,127C8B7A05056BDEB5C15C83E09D8DF1082C8BD1C00B7607352E54D214AD40B0
3262,1023024,1023024,NULL,ANIP,ANI PHARMA,ANI PHARMACEUTICALS INC,NULL,868359071,1,NULL,NULL,2834,325414,4,12,35,138,2,11,26,26,1,NULL,NULL,2000,NULL,316385000,714384256,760087000,00:00.0,1231,1,40:52.4,01:14.1,3D7AADCFE8D4ECFA597D0DC12DF7651AC10F36BFC8195979340BB11BD4738F1F
3275,1050797,1050797,NULL,COLM,COLUMBIA SPORTSWEAR,COLUMBIA SPORTSWEAR CO,NULL,9420159,1,NULL,NULL,2300,315299,1,4,5,181,3,15,40,5,1,7,813,1000,NULL,3464152000,5455439872,3051546000,00:00.0,1231,1,40:52.4,01:06.7,731BF24B81D7A6B5A252AFDF23ADE95AA60BCB49DAEAEE6F996A03F6CD7649A1
3307,1047862,1047862,NULL,ED,CONSOLIDATED EDISON,CONSOLIDATED EDISON,NULL,2944531,1,NULL,NULL,4931,221122,2,17,58,101,1,16,37,7,1,8,276,1000,1,15670000000,34240716800,69065000000,00:00.0,1231,1,40:52.4,01:06.4,F927C2A7ED32E96574EFC3A06C24128608DE21F6B4AAD7B2E98237B1618A3B4F
3381,1363829,1363829,NULL,ESGR,ENSTAR,ENSTAR GROUP LTD,NULL,875660912,1,NULL,NULL,6331,524130,3,10,42,NULL,6,NULL,NULL,7,3,NULL,NULL,2000,NULL,-1058000000,3704282112,22154000000,00:00.0,1231,1,28:49.2,01:09.3,E9B863E5EC61DC46F8F5E2BD7304BB20A7A60C67CDF812C563F994632064944B
3398,1059784,1059784,NULL,GNBT,GENEREX BIOTECH,GENEREX BIOTECHNOLOGY CORP,NULL,255121931,1,NULL,NULL,2834,325412,4,12,35,203,6,NULL,56,9,3,NULL,NULL,NULL,NULL,692762,31507972,45923178,00:00.0,731,1,54:07.1,56:48.7,C67E51112C3BCEFA4DF64716C7C3209CA56C4769826032284F908FF47DF3DB3C
3548,1053584,1053584,NULL,MCBC,MACATAWA BANK,MACATAWA BANK CORP,NULL,969535152,1,NULL,NULL,6022,522110,3,3,9,210,2,6,25,11,1,NULL,NULL,2000,NULL,91290000,372942016,2906919000,00:00.0,1231,1,40:52.5,01:06.8,7DB9BED7BEFE6C9F85A868D7659FAD3CDE23083AAB205212395E394542FA38DD
3549,1039280,1039280,NULL,NTWK,NETSOL TECH,NETSOL TECHNOLOGIES INC,NULL,130299568,1,NULL,NULL,7372,511210,9,21,66,172,3,10,6,9,1,NULL,NULL,NULL,NULL,53450733,33444316,64815899,00:00.0,630,1,54:16.3,01:06.0,6539FEFA50E63D6916A9B2E015469C4861DF65B8292ADCEF50335DA6C3541A85
3642,1050743,1050743,NULL,PGC,PEAPACK GLADSTONE FIN,PEAPACK-GLADSTONE BANK,NULL,8912263,1,NULL,NULL,6029,522110,3,3,9,200,1,16,34,16,1,NULL,NULL,2000,NULL,236144000,660738816,6353593000,00:00.0,1231,1,40:52.5,01:06.8,D54995B663AD3C97AC6DB2389C80198B2C728567A74D9E24BFFD9248081AFFF1
3772,1087456,1087456,NULL,UBOH,UNITED BANC,UNITED BANCSHARES INC/OH,NULL,79782202,1,NULL,NULL,6021,522110,3,3,9,166,2,4,38,9,1,NULL,NULL,NULL,NULL,46638000,61071344,1087293000,00:00.0,1231,1,06:39.2,01:05.9,D73FBEA7C22184476F90795DA8A431648F64C9A7DF450361FB38FDC0994ACC14
3806,1029744,1029744,NULL,SOFO,SONIC FOUNDRY,SONIC FOUNDRY INC,NULL,878758200,1,NULL,NULL,3663,511210,9,21,66,137,2,3,53,9,1,NULL,NULL,NULL,NULL,25227000,9415110,24662000,00:00.0,930,1,06:39.2,01:05.6,5984E530445F05A10E9AD3B34DA37CE5DCA6D2BEB9D8B49E656580F2D3F96582
3824,1053352,1053352,NULL,HTBK,HERITAGE COMMERCE,HERITAGE COMMERCE CORP,NULL,42342076,1,NULL,NULL,6022,522110,3,3,9,187,3,14,6,16,1,NULL,NULL,2000,NULL,189225000,778380608,5157580000,00:00.0,1231,1,40:52.5,01:14.1,8408543791FB7EC548CEA4F234E02BE504E79F66441D53C10EDAF9B2839FCBAA
3832,846901,846901,NULL,LBAI,LAKELAND BANC,LAKELAND BANCORP INC,NULL,808767933,1,NULL,NULL,6022,522110,3,3,9,200,1,16,34,6,1,NULL,NULL,2000,NULL,332200000,1152819328,10783840000,00:00.0,1231,1,40:52.5,01:13.7,E8EEA1D5909A8F6956225F9AB57408A570C155909DFBBFD0698FE4CA3B8B5AEA
3850,1056696,1056696,NULL,MANH,MANHATTAN ASSOCIATES,MANHATTAN ASSOCIATES INC,NULL,785484387,1,NULL,NULL,7372,511210,9,21,66,126,1,1,12,4,1,NULL,NULL,1000,NULL,767084000,7590575616,570178000,00:00.0,1231,1,40:52.5,01:06.7,71B337512B1010CB2540972D4C1F89BA60505A6215DF5AC5E447A57D280BEAEE
3876,1053706,1053706,NULL,CRAI,CRA INTL,CRA INTERNATIONAL INC,NULL,79525325,1,NULL,NULL,8111,541618,1,23,64,107,1,12,22,17,1,NULL,NULL,2000,NULL,590901000,869742464,550917000,00:00.0,1231,1,40:52.5,01:05.6,38C190D77AD3D7E43BBB2CF0943B951878DC8A27FAA37269E1A7FB541BB4A6A4
3905,1047127,1047127,NULL,AMKR,AMKOR TECH,AMKOR TECHNOLOGY INC,NULL,18198205,1,NULL,NULL,3674,334515,9,21,25,178,3,10,4,7,1,NULL,516,2000,NULL,7091585000,5881841664,6821757000,00:00.0,1231,1,40:52.5,01:06.0,1B7D3C622520F93CBF796962C9ACEF576DF013B517011B1BE03D146887D9343C
3918,811808,811808,NULL,SMMF,SUMMIT FIN,SUMMIT FINANCIAL GROUP INC,NULL,361940489,1,NULL,NULL,6022,522110,3,3,9,169,2,6,54,9,1,NULL,NULL,2000,NULL,140189000,319386048,3916692000,00:00.0,1231,1,40:52.5,01:13.7,EB40F5FD748057EE890176E2FF24AB9CF65E39CB38F2AD06D6DB6AD1F8D75755
3927,740260,740260,NULL,VTR,VENTAS,VENTAS INC,NULL,17420550,1,NULL,NULL,6798,525930,3,19,59,136,2,3,17,6,1,NULL,711,1000,1,4125558000,18211151872,24157840000,00:00.0,1231,1,40:52.5,01:13.7,C1E12BFA1E103107304F43CF4827CDB88D0C571F031A215228C099D4D21256E1
3933,1040850,1040850,NULL,AGTK,AGRITEK HLDG,AGRITEK HOLDINGS INC,NULL,18810767,1,NULL,NULL,5960,518111,3,3,9,112,1,7,11,9,1,NULL,NULL,NULL,NULL,0,1451636,741553,00:00.0,1231,1,39:14.7,56:48.7,CFA99975DB0F1AE324A16ADA3365A0415F089FA0D697B8CB96D8944E7C8A89F2
3946,1052054,1052054,NULL,EVOL,SYMBOLIC LOGIC,SYMBOLIC LOGIC INC (FKA EVOLVING SYSTEMS INC),NULL,148567266,1,NULL,NULL,7371,541511,9,21,66,146,2,9,7,34,1,NULL,NULL,NULL,NULL,0,15814708,30198000,00:00.0,1231,1,06:39.3,01:05.2,25C2A0A62D7356795CE3AB883A11D78E4549553E342E3037C5B83D97DE5789B4
